COLLECTION_OBJECT_ID,ENTEREDBY,CAT_NUM,OTHER_ID_NUM_1,OTHER_ID_NUM_TYPE_1,OTHER_ID_REFERENCES_1,ACCN,TAXON_NAME,NATURE_OF_ID,ID_MADE_BY_AGENT,MADE_DATE,IDENTIFICATION_REMARKS,VERBATIM_DATE,BEGAN_DATE,ENDED_DATE,HIGHER_GEOG,SPEC_LOCALITY,VERBATIM_LOCALITY,EVENT_ASSIGNED_BY_AGENT,EVENT_ASSIGNED_DATE,VERIFICATIONSTATUS,COLLECTOR_AGENT_1,COLLECTOR_ROLE_1,GUID_PREFIX,COLL_OBJECT_REMARKS,OTHER_ID_NUM_2,OTHER_ID_NUM_TYPE_2,OTHER_ID_REFERENCES_2,OTHER_ID_NUM_3,OTHER_ID_NUM_TYPE_3,OTHER_ID_REFERENCES_3,PART_NAME_1,PART_CONDITION_1,PART_LOT_COUNT_1,PART_DISPOSITION_1,part_loc_1,PART_REMARK_1,ATTRIBUTE_1,ATTRIBUTE_VALUE_1,ATTRIBUTE_DETERMINER_1,ATTRIBUTE_DATE_1,ATTRIBUTE_2,ATTRIBUTE_VALUE_2,ATTRIBUTE_REMARKS_2,ATTRIBUTE_DETERMINER_2,ATTRIBUTE_DATE_2,ATTRIBUTE_3,ATTRIBUTE_VALUE_3,ATTRIBUTE_DETERMINER_3,ATTRIBUTE_DATE_3,ATTRIBUTE_4,ATTRIBUTE_VALUE_4,ATTRIBUTE_DETERMINER_4,ATTRIBUTE_DATE_4,ATTRIBUTE_5,ATTRIBUTE_VALUE_5,ATTRIBUTE_DETERMINER_5,ATTRIBUTE_DATE_5,ATTRIBUTE_6,ATTRIBUTE_VALUE_6,ATTRIBUTE_DETERMINER_6,ATTRIBUTE_DATE_6,SPECIMEN_EVENT_REMARK,SPECIMEN_EVENT_TYPE
1292,ekrimmel,2018.2.122,,,,[CHAS:Mamm]2018.2,"unidentifiable {Spade, stone}",student,Sam Howes,2016-02-16,Spade (Mississippian). Identification of object uncertain.,[no date recorded],1800,2008-12-31,"North America, United States, Illinois",no specific locality recorded,ILL,Dawn R. Roberts,2018-01-12,unverified,unknown,collector,CHAS:EH,"REMARKS: See Miles, Charles. Indian and  Eskimo Artifacts of North America. 1963: Henry Regnery Company. Image 1.56, p. 9. DATA HISTORY: Inventory catalogued/verified by Britt McNamara (2008-2009 Inventory). Record last updated in Excel (prior to Arctos migration) by Britt McNamara (2010-02-23).",,,,,,,object,Good; some silver markings on back.,1,in collection,RVWD: 302: Anth Cab 01: E,Dimensions: length 205 mm; width 100 mm; depth 32 mm.,,,,,culture of origin,Mississippian,Original value prior to data migration into Arctos: Mississippian (?),Dawn R. Roberts,2018,description,Anthropology: stone tool-spade (?); gray/tan lancelet narrow and rounded on one end and wide and rounded on the other.  Relatively flat along the edges.,Sam Howes,2016,materials,stone,Sam Howes,2016,,,,,,,,,,place of use
1275,ekrimmel,2018.2.123,5,original identifier,self,[CHAS:Mamm]2018.2,unidentifiable {Spear point},student,Sam Howes,2016-02-16,Spear point.,[no date recorded],1800,2008-12-31,"North America, United States, Kentucky",no specific locality recorded,"Spear point, K.Y.",Dawn R. Roberts,2018-01-12,unverified,unknown,collector,CHAS:EH,DATA HISTORY: Inventory catalogued/verified by Britt McNamara (2008-2009 Inventory). Record last updated in Excel (prior to Arctos migration) by Britt McNamara (2010-02-19).,,,,,,,object,Good; sticky label attached; tip is broken.,1,in collection,RVWD: 302: Anth Cab 01: D,Dimensions: length 95 mm; width 46 mm; depth 9 mm.,,,,,,,,,,description,Anthropology: stone tool-projectile point; triangular tan stone with no stem.,Sam Howes,2016,materials,stone,Sam Howes,2016,,,,,,,,,,place of use
1125,ekrimmel,2018.2.124,,,,[CHAS:Mamm]2018.2,"unidentifiable {Tool, bone}",student,Sam Howes,2016-02-16,Bone and leather strap (Northwest Coast).,[no date recorded],1800,2008-12-31,no higher geography recorded,no specific locality recorded,[no locality recorded],Dawn R. Roberts,2018-01-12,unverified,unknown,collector,CHAS:EH,DATA HISTORY: Inventory catalogued/verified by Sylvie Rollason-Cass (2008-2009 Inventory). Record last updated in Excel (prior to Arctos migration) by Britt McNamara (2010-02-23).,,,,,,,object,Good.,1,in collection,RVWD: 302: Anth Cab 01: I,,,,,,culture of origin,unknown,Original value prior to data migration into Arctos: Likely Alaskan or Northwest coast,Dawn R. Roberts,2018,description,"Anthropology: tool-bone and leather; L-shaped carved bone with a round hole in the bottom and longer hole on the top. A carved pin with a flat, round head and hole in the bottom is stuck through the bottom piece of the ""L."" A piece of rawhide rope is threaded through the top of the ""L."" The rawhide has a loop on one side and is tired with sinew. Used to secure things in place. May be Alaskan or Northwest coast artifact.",Sam Howes,2016,materials,"organic, bone",Sam Howes,2016,,,,,,,,,,place of use
1161,ekrimmel,2018.2.125,44,original identifier,self,[CHAS:Mamm]2018.2,"unidentifiable {Tool, gourd}",student,Sam Howes,2016-02-16,Gourd tool.,[no date recorded],1800,2008-12-31,no higher geography recorded,no specific locality recorded,[no locality recorded],Dawn R. Roberts,2018-01-12,unverified,unknown,collector,CHAS:EH,DATA HISTORY: Inventory catalogued/verified by Britt McNamara (2008-2009 Inventory). Record last updated in Excel (prior to Arctos migration) by Britt McNamara (2010-03-01).,,,,,,,object,Good; number is faded and hard to see.,1,in collection,RVWD: 302: Anth Cab 01: J,Dimensions: length 117 mm; width 38 mm.,,,,,,,,,,description,"Anthropology: gourd tool; long, slightly concave tan gourd piece.  Edges have been smoothed and rounded. Use unknown-perhaps as a small scoop?",Sam Howes,2016,materials,"organic, gourd",Sam Howes,2016,,,,,,,,,,place of use
1202,ekrimmel,2018.2.126,,,,[CHAS:Mamm]2018.2,"unidentifiable {Tool, stone}",student,Sam Howes,2016-02-16,Stone tool. Identification of object uncertain.,[no date recorded],1800,2008-12-31,no higher geography recorded,no specific locality recorded,[no locality recorded],Dawn R. Roberts,2018-01-12,unverified,unknown,collector,CHAS:EH,DATA HISTORY: Inventory catalogued/verified by Britt McNamara (2008-2009 Inventory). Record last updated in Excel (prior to Arctos migration) by Britt McNamara (2010-02-23).,,,,,,,object,Fair; filthy-dark stains.,1,in collection,RVWD: 302: Anth Cab 01: E,Dimensions: length 140 mm; width 130 mm.,,,,,,,,,,description,"Anthropology: stone tool (?); wide, flat stone it a shield-like shape. Use unknown.  Appears to have plow-scars.",Sam Howes,2016,materials,stone,Sam Howes,2016,,,,,,,,,,place of use
1203,ekrimmel,2018.2.127,,,,[CHAS:Mamm]2018.2,"unidentifiable {Tool, stone}",student,Sam Howes,2016-02-16,Stone tool. Identification of object uncertain. Possibly an arrow straightener.,[no date recorded],1800,2008-12-31,no higher geography recorded,no specific locality recorded,[no locality recorded],Dawn R. Roberts,2018-01-12,unverified,unknown,collector,CHAS:EH,DATA HISTORY: Inventory catalogued/verified by Britt McNamara (2008-2009 Inventory). Record last updated in Excel (prior to Arctos migration) by Britt McNamara (2010-02-16).,,,,,,,object,Good; marks and chips appear to be original.,1,in collection,RVWD: 302: Anth Cab 01: K,Dimensions: length 72 mm; width 32 mm; depth 21 mm.,,,,,,,,,,description,Anthropology: stone tool (?); yellow-brown sandstone roughly rectangular in shape with a slightly wider top than bottom. Has notches/grooves on each side.,Sam Howes,2016,materials,stone,Sam Howes,2016,,,,,,,,,,place of use
1197,ekrimmel,2018.2.128,,,,[CHAS:Mamm]2018.2,"unidentifiable {Tool, stone}",student,Sam Howes,2016-02-16,Stone tool.,[no date recorded],1800,2008-12-31,no higher geography recorded,no specific locality recorded,[no locality recorded],Dawn R. Roberts,2018-01-12,unverified,unknown,collector,CHAS:EH,DATA HISTORY: Inventory catalogued/verified by Sylvie Rollason-Cass (2008-2009 Inventory). Record last updated in Excel (prior to Arctos migration) by Britt McNamara (2010-02-15).,,,,,,,object,Good; water mark around 2/3 of it.,1,in collection,RVWD: 302: Anth Cab 01: K,Dimensions: circumference 168 mm.,,,,,,,,,,description,"Anthropology: stone tool? Grey egg-shaped stone ball, slightly flattened-wider than it is tall. Watermark covers about 2/3 of it.",Sam Howes,2016,materials,stone,Sam Howes,2016,,,,,,,,,,place of use
1196,ekrimmel,2018.2.129,,,,[CHAS:Mamm]2018.2,"unidentifiable {Tool, stone}",student,Sam Howes,2016-02-16,Stone tool.,[no date recorded],1800,2008-12-31,no higher geography recorded,no specific locality recorded,[no locality recorded],Dawn R. Roberts,2018-01-12,unverified,unknown,collector,CHAS:EH,DATA HISTORY: Inventory catalogued/verified by Sylvie Rollason-Cass (2008-2009 Inventory). Record last updated in Excel (prior to Arctos migration) by Britt McNamara (2010-02-15).,,,,,,,object,Excellent.,1,in collection,RVWD: 302: Anth Cab 01: K,Dimensions: circumference width 133 mm; circumference height 153 mm.,,,,,,,,,,description,Anthropology: stone tool? Grey egg-shaped stone; smooth all the way around.,Sam Howes,2016,materials,stone,Sam Howes,2016,,,,,,,,,,place of use
1200,ekrimmel,2018.2.130,,,,[CHAS:Mamm]2018.2,"unidentifiable {Tool, stone}",student,Sam Howes,2016-02-16,Stone tool. Unknown use - maybe pecking stone?,[no date recorded],1800,2008-12-31,no higher geography recorded,no specific locality recorded,[no locality recorded],Dawn R. Roberts,2018-01-12,unverified,unknown,collector,CHAS:EH,DATA HISTORY: Inventory catalogued/verified by Sylvie Rollason-Cass (2008-2009 Inventory). Record last updated in Excel (prior to Arctos migration) by Britt McNamara (2010-02-15).,,,,,,,object,Good; adhesive residue and white markings/chips.,1,in collection,RVWD: 302: Anth Cab 01: K,Dimensions: circumference width 160 mm; circumference height 195 mm.,,,,,,,,,,description,Anthropology: stone tool? Grey egg-shaped stone; smooth all the way around; some white markings around middle.,Sam Howes,2016,materials,stone,Sam Howes,2016,,,,,,,,,,place of use
1198,ekrimmel,2018.2.131,,,,[CHAS:Mamm]2018.2,"unidentifiable {Tool, stone}",student,Sam Howes,2016-02-16,Stone tool. Unknown use - maybe grinding?,[no date recorded],1800,2008-12-31,no higher geography recorded,no specific locality recorded,[no locality recorded],Dawn R. Roberts,2018-01-12,unverified,unknown,collector,CHAS:EH,DATA HISTORY: Inventory catalogued/verified by Sylvie Rollason-Cass (2008-2009 Inventory). Record last updated in Excel (prior to Arctos migration) by Britt McNamara (2010-02-15).,,,,,,,object,Good; small chips and some stray pencil/crayon marks.,1,in collection,RVWD: 302: Anth Cab 01: K,Dimensions: circumference 185 mm.,,,,,,,,,,description,"Anthropology: stone tool? Round, flat, smooth stone that is a pearly grey/white.",Sam Howes,2016,materials,stone,Sam Howes,2016,,,,,,,,,,place of use
1199,ekrimmel,2018.2.132,,,,[CHAS:Mamm]2018.2,"unidentifiable {Tool, stone}",student,Sam Howes,2016-02-16,Stone tool. Unknown use - maybe grinding?,[no date recorded],1800,2008-12-31,no higher geography recorded,no specific locality recorded,[no locality recorded],Dawn R. Roberts,2018-01-12,unverified,unknown,collector,CHAS:EH,DATA HISTORY: Inventory catalogued/verified by Sylvie Rollason-Cass (2008-2009 Inventory). Record last updated in Excel (prior to Arctos migration) by Britt McNamara (2010-02-15).,,,,,,,object,Good; small chips.,1,in collection,RVWD: 302: Anth Cab 01: K,Dimensions: circumference 195 mm.,,,,,,,,,,description,"Anthropology: stone tool? Round, flat, smooth stone that is brown, grey, and pink. Small chips along edges.",Sam Howes,2016,materials,stone,Sam Howes,2016,,,,,,,,,,place of use
1194,ekrimmel,2018.2.133,,,,[CHAS:Mamm]2018.2,"unidentifiable {Tool, stone}",student,Sam Howes,2016-02-16,Stone tool.,[no date recorded],1800,2008-12-31,no higher geography recorded,no specific locality recorded,[no locality recorded],Dawn R. Roberts,2018-01-12,unverified,unknown,collector,CHAS:EH,DATA HISTORY: Inventory catalogued/verified by Sylvie Rollason-Cass (2008-2009 Inventory). Record last updated in Excel (prior to Arctos migration) by Britt McNamara (2010-02-15).,,,,,,,object,Excellent.,1,in collection,RVWD: 302: Anth Cab 01: K,Dimensions: length 69 mm; circumference 141 mm.,,,,,,,,,,description,"Anthropology: stone tool? Smooth, egg shaped brown, black, and light grey stone.",Sam Howes,2016,materials,stone,Sam Howes,2016,,,,,,,,,,place of use
1193,ekrimmel,2018.2.134,198203,original identifier,self,[CHAS:Mamm]2018.2,"unidentifiable {Tool, stone}",student,Sam Howes,2016-02-16,Stone tool (Mousterian).,[no date recorded],1800,2008-12-31,no higher geography recorded,no specific locality recorded,[no locality recorded],Dawn R. Roberts,2018-01-12,unverified,unknown,collector,CHAS:EH,"INTERNAL NOTES: Label: ""Mousterian Keep accession numbers;"" also had a sticker on bag: ""W.G.F.A.R."". DATA HISTORY: Inventory catalogued/verified by Britt McNamara (2008-2009 Inventory). Record last updated in Excel (prior to Arctos migration) by Britt McNamara (2010-03-09).",,,,,,,object,Good; plaster residue.,1,in collection,RVWD: 302: Anth Cab 02: K,Dimensions: length 37 mm; width 54 mm; depth 17 mm.,,,,,culture of origin,unknown,Original value prior to data migration into Arctos: Mousterian (?),Sam Howes,2016,description,"Anthropology: stone tool; brown, triangular, chert tool with a flat, nearly smooth backside and a think front.",Sam Howes,2016,materials,"stone, sedimentary, chert",Sam Howes,2016,,,,,,,,,,place of use
1192,ekrimmel,2018.2.135,253,original identifier,self,[CHAS:Mamm]2018.2,"unidentifiable {Tool, stone}",student,Sam Howes,2016-02-16,Stone tool.,[no date recorded],1800,2008-12-31,no higher geography recorded,no specific locality recorded,[no locality recorded],Dawn R. Roberts,2018-01-12,unverified,unknown,collector,CHAS:EH,INTERNAL NOTES: Likely not from North America. Has label with blue border. DATA HISTORY: Inventory catalogued/verified by Britt McNamara (2008-2009 Inventory). Record last updated in Excel (prior to Arctos migration) by Britt McNamara (2010-03-09).,45.464,original identifier,self,L2 02,original identifier,self,object,Good; shellacked.,1,in collection,RVWD: 302: Anth Cab 02: L,Dimensions: length 49 mm; width 27 mm; depth 11 mm.,,,,,,,,,,description,Anthropology: stone tool; brown stone roughly triangular shaped with part of a blue and white sticker attached.,Sam Howes,2016,materials,stone,Sam Howes,2016,,,,,,,,,,place of use
1191,ekrimmel,2018.2.136,59,original identifier,self,[CHAS:Mamm]2018.2,"unidentifiable {Tool, stone}",student,Sam Howes,2016-02-16,Stone tool.,[no date recorded],1800,2008-12-31,no higher geography recorded,no specific locality recorded,[no locality recorded],Dawn R. Roberts,2018-01-12,unverified,unknown,collector,CHAS:EH,DATA HISTORY: Inventory catalogued/verified by Britt McNamara (2008-2009 Inventory). Record last updated in Excel (prior to Arctos migration) by Britt McNamara (2010-03-09).,,,,,,,object,Good.,1,in collection,RVWD: 302: Anth Cab 02: L,Dimensions: length 49 mm; width 27 mm; depth 20 mm.,,,,,,,,,,description,"Anthropology: stone tool; brown, slipper-shaped stone with a flat bottom and a triangular top.",Sam Howes,2016,materials,stone,Sam Howes,2016,,,,,,,,,Likely not from North America.,place of use
1190,ekrimmel,2018.2.137,52,original identifier,self,[CHAS:Mamm]2018.2,"unidentifiable {Tool, stone}",student,Sam Howes,2016-02-16,Stone tool.,[no date recorded],1800,2008-12-31,no higher geography recorded,no specific locality recorded,[no locality recorded],Dawn R. Roberts,2018-01-12,unverified,unknown,collector,CHAS:EH,DATA HISTORY: Inventory catalogued/verified by Britt McNamara (2008-2009 Inventory). Record last updated in Excel (prior to Arctos migration) by Britt McNamara (2010-03-09).,,,,,,,object,Good; shellacked.,1,in collection,RVWD: 302: Anth Cab 02: L,Dimensions: length 65 mm; width 42 mm; depth 27 mm.,,,,,,,,,,description,Anthropology: stone tool; gray chert with tan cortex still visible; slipper-shaped.,Sam Howes,2016,materials,"stone, sedimentary, chert",Sam Howes,2016,,,,,,,,,Likely not from North America.,place of use
1195,ekrimmel,2018.2.138,,,,[CHAS:Mamm]2018.2,"unidentifiable {Tool, stone}",student,Sam Howes,2016-02-16,Stone tool.,[no date recorded],1800,2008-12-31,no higher geography recorded,no specific locality recorded,Little Sister Bay,Dawn R. Roberts,2018-01-12,unverified,unknown,collector,CHAS:EH,DATA HISTORY: Inventory catalogued/verified by Sylvie Rollason-Cass (2008-2009 Inventory). Record last updated in Excel (prior to Arctos migration) by Britt McNamara (2010-02-15).,,,,,,,object,Good; stone has small chips along edges and is a bit grimy.,1,in collection,RVWD: 302: Anth Cab 01: K,Dimensions: circumference 165 mm; depth 20 mm.,,,,,,,,,,description,"Anthropology: stone with writing; flat, smooth, round, light grey stone; says, ""Little sister bay"" in pencil.",Sam Howes,2016,materials,stone,Sam Howes,2016,,,,,,,,,,place of use
1093,ekrimmel,2018.2.139,,,,[CHAS:Mamm]2018.2,"unidentifiable {Tool, tusk}",student,Sam Howes,2016-02-16,"Tool, made of animal tusk (Alaskan).",[no date recorded],1800,2008-12-31,no higher geography recorded,no specific locality recorded,[no locality recorded],Dawn R. Roberts,2018-01-12,unverified,unknown,collector,CHAS:EH,DATA HISTORY: Inventory catalogued/verified by Sylvie Rollason-Cass (2008-2009 Inventory). Record last updated in Excel (prior to Arctos migration) by Britt McNamara (2010-02-23).,,,,,,,object,Good; one side cracking.,1,in collection,RVWD: 302: Anth Cab 01: I,Dimensions: length 94 mm; width 44 mm.,,,,,culture of origin,unknown,Original value prior to data migration into Arctos: likely Alaskan,Dawn R. Roberts,2018,description,"Anthropology: tool-tusk; cut piece of tusk with distal end (point) present, slightly curved (not walrus), exterior polished, cut edge is even and inside is cleaned out and smooth.",Sam Howes,2016,materials,"organic, tooth",Sam Howes,2016,,,,,,,,,,place of use
1159,ekrimmel,2018.2.140,,,,[CHAS:Mamm]2018.2,"unidentifiable {Utensil, fork}",student,Sam Howes,2016-02-16,"Fork, made of bone.",[no date recorded],1800,2008-12-31,no higher geography recorded,no specific locality recorded,[no locality recorded],Dawn R. Roberts,2018-01-12,unverified,unknown,collector,CHAS:EH,DATA HISTORY: Inventory catalogued/verified by Britt McNamara (2008-2009 Inventory). Record last updated in Excel (prior to Arctos migration) by Britt McNamara (2010-02-19).,,,,,,,object,Good; bone yellowing.,1,in collection,RVWD: 302: Anth Cab 01: A,Dimensions: length 273 mm; width 36 mm.,,,,,,,,,,description,Anthropology: fork-bone?; three-pronged fork with three lines inscribed on the handle.,Sam Howes,2016,materials,"organic, bone",Sam Howes,2016,,,,,,,,,,place of use
1097,ekrimmel,2018.2.141,,,,[CHAS:Mamm]2018.2,"unidentifiable {Utensil, spoon}",student,Sam Howes,2016-02-16,"Spoon, made of horn.",[no date recorded],1800,2008-12-31,no higher geography recorded,no specific locality recorded,[no locality recorded],Dawn R. Roberts,2018-01-12,unverified,unknown,collector,CHAS:EH,DATA HISTORY: Inventory catalogued/verified by Sylvie Rollason-Cass (2008-2009 Inventory). Record last updated in Excel (prior to Arctos migration) by Dawn Roberts (2018-01-09).,,,,,,,object,Good; some discoloration or water damage.,1,in collection,RVWD: 302: Anth Cab 01: A,Dimensions: length 240 mm; width 70 mm.,,,,,,,,,,description,"Anthropology: spoon-horn; opaque dark brown, light brown, orange, and yellow. Large ladle with a shorter/thinner handle that has a small hole drilled in it. Some discoloration or water damage.",Sam Howes,2016,materials,"organic, horn",Sam Howes,2016,,,,,,,,,,place of use
