COLLECTION_OBJECT_ID,ENTEREDBY,CAT_NUM,OTHER_ID_NUM_1,OTHER_ID_NUM_TYPE_1,OTHER_ID_REFERENCES_1,ACCN,TAXON_NAME,NATURE_OF_ID,ID_MADE_BY_AGENT,MADE_DATE,IDENTIFICATION_REMARKS,VERBATIM_DATE,BEGAN_DATE,ENDED_DATE,HIGHER_GEOG,SPEC_LOCALITY,VERBATIM_LOCALITY,EVENT_ASSIGNED_BY_AGENT,EVENT_ASSIGNED_DATE,VERIFICATIONSTATUS,MINIMUM_ELEVATION,MAXIMUM_ELEVATION,ORIG_ELEV_UNITS,HABITAT,COLLECTOR_AGENT_1,COLLECTOR_ROLE_1,COLLECTOR_AGENT_2,COLLECTOR_ROLE_2,GUID_PREFIX,COLL_OBJECT_REMARKS,PART_NAME_1,PART_CONDITION_1,PART_LOT_COUNT_1,PART_DISPOSITION_1,PART_REMARK_1,PART_NAME_2,PART_CONDITION_2,PART_LOT_COUNT_2,PART_DISPOSITION_2,PART_REMARK_2,ATTRIBUTE_1,ATTRIBUTE_VALUE_1,ATTRIBUTE_DATE_1,ATTRIBUTE_DETERMINER_1,ATTRIBUTE_2,ATTRIBUTE_VALUE_2,ATTRIBUTE_DATE_2,ATTRIBUTE_DETERMINER_2,ATTRIBUTE_3,ATTRIBUTE_VALUE_3,ATTRIBUTE_DATE_3,ATTRIBUTE_DETERMINER_3,SPECIMEN_EVENT_REMARK,SPECIMEN_EVENT_TYPE
624,ekrimmel,2017.10.11865,,,,[CHAS:Mamm]2017.10,Trichoptera sp.,legacy,unknown,,Caddisfly.,[no date recorded],1800,2018-01-20,"North America, United States, Minnesota, Saint Louis County",Duluth,FROM SPECIMEN: Duluth,Erica Krimmel,2017-05-20,unverified,,,,,unknown,collector,,,CHAS:Ento,"INTERNAL NOTES: Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.  DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-02-18). Record last updated in Excel (prior to Arctos migration) by Erica Krimmel (2017-05-20).",whole organism (pinned),unchecked,1,in collection,,,,,,,,,,,sex,not recorded,2018-01-19,Erica Krimmel,,,,,,accepted place of collection
625,ekrimmel,2017.10.11866,,,,[CHAS:Mamm]2017.10,Deroplatys dessicata,legacy,unknown,,Giant Dead Leaf Mantis.,13 Sept 94,1994-09-13,1994-09-13,"Asia, Malaysia, Perak, Indonesian Archipelago",Gopeng,"FROM SPECIMEN: Gopeng, Malaysia",Erica Krimmel,2018-01-05,unverified,,,,,unknown,collector,,,CHAS:Ento,"INTERNAL NOTES: Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.  DATA HISTORY: Inventory catalogued/verified by Paul Francuch (2016-03-29).",whole organism (pinned),Poor. Legs missing (one loose leg next to specimen); specimen mounted flat with adjacent mounting pins at waist to keep secure.,1,in collection,,,,,,,,,,,sex,not recorded,2018-01-19,Erica Krimmel,,,,,,accepted place of collection
626,ekrimmel,1998.2.9,,,,[CHAS:Mamm]1998.2,Anax junius,legacy,Paul Francuch,2017,Common Green Darner.,28 June 1997,1997-06-28,1997-06-28,"North America, United States, Wisconsin, Grant County",7 mi S Fennimore,FROM SPECIMEN: WISCONSIN: Grant Co. 7 mi South Fennimore,Erica Krimmel,2018-01-05,unverified,,,,,Scott J. Wenthe,collector,,,CHAS:Ento,"INTERNAL NOTES: Matched to accession during Arctos migration process, 2018, based on collector/donor. Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.  DATA HISTORY: Inventory catalogued/verified by Paul Francuch (2016-03-29).",whole organism (pinned),Good.,1,in collection,,,,,,,verbatim collector,Scott J. Wenthe,2018-01-19,Erica Krimmel,sex,not recorded,2018-01-19,Erica Krimmel,,,,,Ariel net over farm pond.,accepted place of collection
627,ekrimmel,1998.2.10,,,,[CHAS:Mamm]1998.2,Coenagrionidae,legacy,unknown,,Damselfly.,22 July 1997,1997-07-22,1997-07-22,"North America, United States, Wisconsin, Grant County",7 mi S Fennimore,FROM SPECIMEN: WISCONSIN: Grant Co. 7 mi South Fennimore,Erica Krimmel,2018-01-05,unverified,,,,,Scott J. Wenthe,collector,,,CHAS:Ento,"INTERNAL NOTES: Matched to accession during Arctos migration process, 2018, based on collector/donor. Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.  DATA HISTORY: Inventory catalogued/verified by Paul Francuch (2016-03-29).",whole organism (pinned),Fair. Some legs appear missing.,1,in collection,,,,,,,verbatim collector,Scott J. Wenthe,2018-01-19,Erica Krimmel,sex,not recorded,2018-01-19,Erica Krimmel,,,,,Ariel net over farm pond.,accepted place of collection
628,ekrimmel,1998.2.11,,,,[CHAS:Mamm]1998.2,Plathemis lydia,legacy,Paul Francuch,2017,Common Whitetail.,22 July 1997,1997-07-22,1997-07-22,"North America, United States, Wisconsin, Grant County",7 mi S Fennimore,FROM SPECIMEN: WISCONSIN: Grant Co. 7 mi South Fennimore,Erica Krimmel,2018-01-05,unverified,,,,,Scott J. Wenthe,collector,,,CHAS:Ento,"INTERNAL NOTES: Matched to accession during Arctos migration process, 2018, based on collector/donor. Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.  DATA HISTORY: Inventory catalogued/verified by Paul Francuch (2016-03-29).",whole organism (pinned),Poor. Specimen shows disintegration in several spots.,1,in collection,,,,,,,verbatim collector,Scott J. Wenthe,2018-01-19,Erica Krimmel,sex,not recorded,2018-01-19,Erica Krimmel,,,,,Ariel net over farm pond.,accepted place of collection
629,ekrimmel,1998.2.12,,,,[CHAS:Mamm]1998.2,Plathemis lydia,legacy,Paul Francuch,2017,Common Whitetail.,23 July 1997 or 22 July 1997,1997-07-22,1997-07-23,"North America, United States, Wisconsin, Grant County",7 mi S Fennimore,FROM SPECIMEN: WISCONSIN: Grant Co. 7 mi South Fennimore,Erica Krimmel,2018-01-05,unverified,,,,,Scott J. Wenthe,collector,,,CHAS:Ento,"INTERNAL NOTES: Matched to accession during Arctos migration process, 2018, based on collector/donor. Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.  DATA HISTORY: Inventory catalogued/verified by Paul Francuch (2016-03-29).",whole organism (pinned),Poor. Specimen shows disintegration on rear/abdomen.,1,in collection,,,,,,,verbatim collector,Scott J. Wenthe,2018-01-19,Erica Krimmel,sex,not recorded,2018-01-19,Erica Krimmel,,,,,Ariel net over farm pond.,accepted place of collection
630,ekrimmel,1998.2.13,,,,[CHAS:Mamm]1998.2,Sympetrum semicinctum,legacy,Paul Francuch,2017,Band-wing Meadowhawk.,16 July 1997,1997-07-16,1997-07-16,"North America, United States, Wisconsin, Grant County",7 mi S Fennimore,FROM SPECIMEN: WISCONSIN: Grant Co. 7 mi South Fennimore,Erica Krimmel,2018-01-05,unverified,,,,,Scott J. Wenthe,collector,,,CHAS:Ento,"INTERNAL NOTES: Matched to accession during Arctos migration process, 2018, based on collector/donor. Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.  DATA HISTORY: Inventory catalogued/verified by Paul Francuch (2016-03-29).",whole organism (pinned),Poor. Segments of legs missing; part of rear abdomen damaged.,1,in collection,,,,,,,verbatim collector,Scott J. Wenthe,2018-01-19,Erica Krimmel,sex,not recorded,2018-01-19,Erica Krimmel,,,,,Ariel net over farm pond.,accepted place of collection
631,ekrimmel,1998.2.14,,,,[CHAS:Mamm]1998.2,Sympetrum semicinctum,legacy,Paul Francuch,2017,Band-wing Meadowhawk.,23 July 1997,1997-07-23,1997-07-23,"North America, United States, Wisconsin, Grant County",7 mi S Fennimore,FROM SPECIMEN: WISCONSIN: Grant Co. 7 mi South Fennimore,Erica Krimmel,2018-01-05,unverified,,,,,Scott J. Wenthe,collector,,,CHAS:Ento,"INTERNAL NOTES: Matched to accession during Arctos migration process, 2018, based on collector/donor. Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.  DATA HISTORY: Inventory catalogued/verified by Paul Francuch (2016-03-29).",whole organism (pinned),Good.,1,in collection,,,,,,,verbatim collector,Scott J. Wenthe,2018-01-19,Erica Krimmel,sex,not recorded,2018-01-19,Erica Krimmel,,,,,Ariel net over farm pond.,accepted place of collection
632,ekrimmel,2017.10.11867,,,,[CHAS:Mamm]2017.10,Odonata,legacy,unknown,,Damselfly.,Dez 1981`,1981-12-01,1981-12-31,"South America, Brazil, Amazonas",Sao Paulo de Olivenca,"FROM SPECIMEN: S. Paulo de Olivenca, Amazonas, Brazil",Erica Krimmel,2018-01-05,unverified,,,,,unknown,collector,,,CHAS:Ento,"INTERNAL NOTES: Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.  DATA HISTORY: Inventory catalogued/verified by Paul Francuch (2016-03-29).",whole organism (pinned),"Poor. Legs, segments missing or broken.",1,in collection,,,,,,,,,,,sex,not recorded,2018-01-19,Erica Krimmel,,,,,,accepted place of collection
633,ekrimmel,2017.10.11868,,,,[CHAS:Mamm]2017.10,Phymateus leprosus,legacy,unknown,,South African Bush Locust.,16 Jun 95,1995-06-16,1995-06-16,"Africa, South Africa, KwaZulu-Natal Province",Durban,"FROM SPECIMEN: Durban, South Africa",Erica Krimmel,2018-01-05,unverified,,,,,unknown,collector,,,CHAS:Ento,"INTERNAL NOTES: Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.  DATA HISTORY: Inventory catalogued/verified by Paul Francuch (2016-03-29).",whole organism (pinned),Good. Legs drawn inward.,1,in collection,,,,,,,,,,,sex,not recorded,2018-01-19,Erica Krimmel,,,,,,accepted place of collection
634,ekrimmel,1998.2.15,,,,[CHAS:Mamm]1998.2,Tettigoniidae,legacy,unknown,,Grasshopper.,29 July 1997,1997-07-29,1997-07-29,"North America, United States, Wisconsin, Grant County",7 mi S Fennimore,FROM SPECIMEN: WISCONSIN: Grant Co. 7 mi South Fennimore,Erica Krimmel,2018-01-05,unverified,,,,,Scott J. Wenthe,collector,,,CHAS:Ento,"INTERNAL NOTES: Matched to accession during Arctos migration process, 2018, based on collector/donor. Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.  DATA HISTORY: Inventory catalogued/verified by Paul Francuch (2016-03-29).",whole organism (pinned),Fair. Right antenna missing; right hind leg missing a segment.,1,in collection,,,,,,,verbatim collector,Scott J. Wenthe,2018-01-19,Erica Krimmel,sex,not recorded,2018-01-19,Erica Krimmel,,,,,Found in tall grass.,accepted place of collection
635,ekrimmel,E2017C.1486,,,,[CHAS:Mamm]E2017C,Heteropteryx dilatata,legacy,unknown,,Malaysian Stick Insect.,[no date recorded],1800,2018-01-20,no higher geography recorded,no specific locality recorded,[no locality recorded],Erica Krimmel,2017-05-20,unverified,,,,,unknown,collector,,,CHAS:Teach,DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-05-26). Record last updated in Excel (prior to Arctos migration) by Erica Krimmel (2017-05-20).,whole organism (dry),Good.,1,in collection,,,,,,,,,,,sex,female,,unknown,age class,adult,,unknown,,accepted place of collection
636,ekrimmel,E2017C.1487,,,,[CHAS:Mamm]E2017C,Heteropteryx dilatata,legacy,unknown,,Malaysian Stick Insect.,[no date recorded],1800,2018-01-20,no higher geography recorded,no specific locality recorded,[no locality recorded],Erica Krimmel,2017-05-20,unverified,,,,,unknown,collector,,,CHAS:Teach,DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-05-26). Record last updated in Excel (prior to Arctos migration) by Erica Krimmel (2017-05-20).,whole organism (dry),Good.,1,in collection,,,,,,,,,,,sex,female,,unknown,age class,adult,,unknown,,accepted place of collection
637,ekrimmel,E2017C.1488,,,,[CHAS:Mamm]E2017C,Phasmatodea sp.,legacy,unknown,,Walking Stick.,[no date recorded],1800,2018-01-20,"Pacific Ocean, Papua New Guinea",no specific locality recorded,FROM SPECIMEN: Papua New Guinea (New Zealand) islands,Erica Krimmel,2017-05-20,unverified,,,,,unknown,collector,,,CHAS:Teach,DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-05-27). Record last updated in Excel (prior to Arctos migration) by Erica Krimmel (2017-05-20).,whole organism (dry),Good.,1,in collection,,,,,,,,,,,sex,male,,unknown,age class,adult,,unknown,,accepted place of collection
638,ekrimmel,E2017C.1489,,,,[CHAS:Mamm]E2017C,Phasmatodea sp.,legacy,unknown,,Walking Stick.,[no date recorded],1800,2018-01-20,no higher geography recorded,no specific locality recorded,[no locality recorded],Erica Krimmel,2017-05-20,unverified,,,,,unknown,collector,,,CHAS:Teach,DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-05-26). Record last updated in Excel (prior to Arctos migration) by Erica Krimmel (2017-05-20).,whole organism (pinned),Fair. Abdomen split.,1,in collection,,,,,,,,,,,sex,not recorded,2018-01-19,Erica Krimmel,,,,,,accepted place of collection
639,ekrimmel,E2017C.1493,,,,[CHAS:Mamm]E2017C,Anax sp.,legacy,unknown,,Dragonfly.,[no date recorded],1800,2018-01-20,no higher geography recorded,no specific locality recorded,[no locality recorded],Michael Portala,2016-03-08,unverified,,,,,unknown,collector,,,CHAS:Teach,"EXHIBIT AND LOAN HISTORY: L2012.3, Chicago Architecture Foundation. DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-22). Record last updated in Excel (prior to Arctos migration) by Michael Portala (2016-03-08).",whole organism (pinned),unchecked,1,in collection,,,,,,,,,,,sex,not recorded,2018-01-19,Erica Krimmel,,,,,,accepted place of collection
640,ekrimmel,13581.1,,,,[CHAS:Mamm]1100,Ischnoptera {Ischnoptera pennsylvanica},legacy,unknown,,Cockroach.,[no date recorded],1800,2018-01-20,"North America, United States, Illinois",Kentucky University,"FROM SPECIMEN: Ky. U; FROM ORIGINAL CATALOG BOOK: Ky. [Kentucky], U. [Utah?] Ill. [Illinois]",Erica Krimmel,2018-01-05,unverified,,,,,Andrew Bolter,collector,,,CHAS:Ento,"INTERNAL NOTES: Matched to accession during Arctos migration process, 2018, based on collector/donor. Results from Original Catalog Book matching during Arctos migration: Matched to catalog book specimen [Erica Krimmel]. DATA HISTORY: Inventory catalogued/verified by unknown.",whole organism (pinned),unchecked,3,missing,Number of specimens from records: 3 (Original Catalog Book).,,,,,,verbatim collector,Andrew Bolter,2018-01-19,Erica Krimmel,sex,not recorded,2018-01-19,Erica Krimmel,,,,,,accepted place of collection
641,ekrimmel,13579,,,,[CHAS:Mamm]1100,Periplaneta australasiae,legacy,unknown,,Cockroach.,[no date recorded],1800,2018-01-20,"North America, United States, Texas",no specific locality recorded,FROM SPECIMEN: Texas; FROM ORIGINAL CATALOG BOOK: Texas,Erica Krimmel,2018-01-05,unverified,,,,,Andrew Bolter,collector,,,CHAS:Ento,"INTERNAL NOTES: CHAS:Ento:13579 and CHAS:Ento:2017.10.11601 found attached together during 2009-2010 inventory. Matched to accession during Arctos migration process, 2018, based on collector/donor. Results from Original Catalog Book matching during Arctos migration: Matched to catalog book specimen [Erica Krimmel]. DATA HISTORY: Inventory catalogued/verified by unknown.",whole organism (pinned),unchecked,2,missing,Number of specimens from records: 2 (Original Catalog Book).,,,,,,verbatim collector,Andrew Bolter,2018-01-19,Erica Krimmel,sex,not recorded,2018-01-19,Erica Krimmel,,,,,,accepted place of collection
642,ekrimmel,16018,,,,[CHAS:Mamm]accession unknown,Ectobia {Ectobia germanica},legacy,unknown,,Cockroach.,[no date recorded],1800,2018-01-20,"North America, United States, Illinois",northern Illinois,FROM SPECIMEN: Northern Illinois; FROM ORIGINAL CATALOG BOOK: N. Ill. [Northern Illinois],Erica Krimmel,2018-01-05,unverified,,,,,unknown,collector,,,CHAS:Ento,INTERNAL NOTES: Results from Original Catalog Book matching during Arctos migration: Matched to catalog book specimen [Erica Krimmel]. DATA HISTORY: Inventory catalogued/verified by unknown.,whole organism (pinned),unchecked,2,missing,Number of specimens from records: 2 (Original Catalog Book).,,,,,,,,,,sex,not recorded,2018-01-19,Erica Krimmel,,,,,,accepted place of collection
643,ekrimmel,16016,,,,[CHAS:Mamm]accession unknown,Periplaneta occidentalis,legacy,unknown,,Cockroach.,[no date recorded],1800,2018-01-20,"North America, United States, Illinois",northern Illinois,FROM SPECIMEN: Northern Illinois; FROM ORIGINAL CATALOG BOOK: N. Ill. [Northern Illinois],Erica Krimmel,2018-01-05,unverified,,,,,unknown,collector,,,CHAS:Ento,INTERNAL NOTES: Results from Original Catalog Book matching during Arctos migration: Matched to catalog book specimen [Erica Krimmel]. DATA HISTORY: Inventory catalogued/verified by unknown.,whole organism (pinned),unchecked,2,missing,Number of specimens from records: 2 (Original Catalog Book).,,,,,,,,,,sex,not recorded,2018-01-19,Erica Krimmel,,,,,,accepted place of collection
644,ekrimmel,16017,,,,[CHAS:Mamm]accession unknown,Phyllodromia {Phyllodromia germanica},legacy,unknown,,Cockroach.,[no date recorded],1800,2018-01-20,"North America, United States, Illinois",northern Illinois,FROM SPECIMEN: Northern Illinois; FROM ORIGINAL CATALOG BOOK: N. Ill. [Northern Illinois],Erica Krimmel,2018-01-05,unverified,,,,,unknown,collector,,,CHAS:Ento,INTERNAL NOTES: Results from Original Catalog Book matching during Arctos migration: Matched to catalog book specimen [Erica Krimmel]. DATA HISTORY: Inventory catalogued/verified by unknown.,whole organism (pinned),unchecked,1,missing,Number of specimens from records: 1 (Original Catalog Book).,,,,,,,,,,sex,not recorded,2018-01-19,Erica Krimmel,,,,,,accepted place of collection
646,ekrimmel,28124,,,,[CHAS:Mamm]3107,Ischnoptera,legacy,unknown,,Cockroach.,[no date recorded],1800,2018-01-20,"North America, United States, Illinois, Cook County","Station XIV: summer-dry pond, 200 ft W of Station XXI","FROM SPECIMEN: Station 19: Summer dry pond, 200 feet W. of Station 21; FROM ORIGINAL CATALOG BOOK: Summer-dry pond 200 ft west of Sta. XVIII Station XIX.",Erica Krimmel,2018-01-05,unverified,,,,,Frank Collins Baker,collector,,,CHAS:Ento,INTERNAL NOTES: Results from Original Catalog Book matching during Arctos migration: Matched to catalog book specimen [Erica Krimmel]. DATA HISTORY: Inventory catalogued/verified by unknown.,whole organism (pinned),unchecked,1,missing,Number of specimens from records: 1 (Original Catalog Book).,,,,,,verbatim collector,F.C. Baker,2018-01-19,Erica Krimmel,sex,not recorded,2018-01-19,Erica Krimmel,age class,nymph,,Frank Collins Baker,,accepted place of collection
647,ekrimmel,13582,,,,[CHAS:Mamm]1100,Palingenia limbata,legacy,unknown,,Mayfly.,[no date recorded],1800,2018-01-20,"North America, United States, Illinois",northern Illinois,FROM SPECIMEN: Northern Illinois; FROM ORIGINAL CATALOG BOOK: N. Ill. [Northern Illinois],Erica Krimmel,2018-01-05,unverified,,,,freshwater,Andrew Bolter,collector,,,CHAS:Ento,"INTERNAL NOTES: Matched to accession during Arctos migration process, 2018, based on collector/donor. Results from Original Catalog Book matching during Arctos migration: Matched to catalog book specimen [Erica Krimmel]. DATA HISTORY: Inventory catalogued/verified by unknown.",whole organism (pinned),unchecked,1,missing,Number of specimens from records: 1 (Original Catalog Book).,,,,,,verbatim collector,Andrew Bolter,2018-01-19,Erica Krimmel,sex,not recorded,2018-01-19,Erica Krimmel,,,,,,accepted place of collection
