COLLECTION_OBJECT_ID,ENTEREDBY,CAT_NUM,ACCN,TAXON_NAME,NATURE_OF_ID,ID_MADE_BY_AGENT,MADE_DATE,IDENTIFICATION_REMARKS,VERBATIM_DATE,BEGAN_DATE,ENDED_DATE,HIGHER_GEOG,SPEC_LOCALITY,VERBATIM_LOCALITY,EVENT_ASSIGNED_BY_AGENT,EVENT_ASSIGNED_DATE,VERIFICATIONSTATUS,COLLECTOR_AGENT_1,COLLECTOR_ROLE_1,COLLECTOR_AGENT_2,COLLECTOR_ROLE_2,GUID_PREFIX,COLL_OBJECT_REMARKS,OTHER_ID_NUM_1,OTHER_ID_NUM_TYPE_1,OTHER_ID_REFERENCES_1,OTHER_ID_NUM_2,OTHER_ID_NUM_TYPE_2,OTHER_ID_REFERENCES_2,OTHER_ID_NUM_3,OTHER_ID_NUM_TYPE_3,OTHER_ID_REFERENCES_3,PART_NAME_1,PART_CONDITION_1,PART_LOT_COUNT_1,PART_DISPOSITION_1,PART_REMARK_1,PART_NAME_2,PART_CONDITION_2,PART_LOT_COUNT_2,PART_DISPOSITION_2,PART_REMARK_2,ATTRIBUTE_1,ATTRIBUTE_VALUE_1,ATTRIBUTE_DATE_1,ATTRIBUTE_DETERMINER_1,ATTRIBUTE_2,ATTRIBUTE_VALUE_2,ATTRIBUTE_DATE_2,ATTRIBUTE_DETERMINER_2,ATTRIBUTE_3,ATTRIBUTE_VALUE_3,ATTRIBUTE_DATE_3,ATTRIBUTE_DETERMINER_3,ATTRIBUTE_4,ATTRIBUTE_VALUE_4,ATTRIBUTE_DATE_4,ATTRIBUTE_DETERMINER_4,SPECIMEN_EVENT_TYPE
885,ekrimmel,E2017C.1405,[CHAS:Mamm]E2017C,Accipitridae,legacy,unknown,,Eagle.,[no date recorded],1800,2017-12-06,no higher geography recorded,no specific locality recorded,[no locality recorded],Erica Krimmel,2016-11-05,unverified,unknown,collector,,,CHAS:Teach,"INTERNAL NOTES: Found in collection (FIC). Incorporated into Teaching Collection, 2015. EXHIBIT AND LOAN HISTORY: Found reference to specimen in ""inventory of dioramas - birds""; ""Mt. in Group Env. I."" DATA HISTORY: Inventoried by S. Clarren (2012-02-08). Record last updated in Excel by Erica Krimmel on 2016-11-05.",a70b7e95-c33f-4aa7-8092-99042ad85bf1,UUID,self,,,,,,,"skeleton, partial","Fair. 2017: two bones tied together with string along with a label of ""eagle."". Number of pieces: 1.",1,in collection,two femurs,,,,,,,,,,,,,,,,,,,,,,accepted place of collection
932,ekrimmel,E2017C.1406,[CHAS:Mamm]E2017C,Grus canadensis,legacy,unknown,,Sandhill Crane.,[no date recorded],1800,2017-12-06,no higher geography recorded,no specific locality recorded,[no locality recorded],Erica Krimmel,2016-11-05,unverified,unknown,collector,,,CHAS:Teach,"INTERNAL NOTES: Found in collection (FIC). Incorporated into Teaching Collection, 2015. DATA HISTORY: Inventoried by Katie McComas (2010-07-16). Record last updated in Excel by Erica Krimmel on 2016-11-05.",0bd49699-d607-4e73-aca1-bf4abd7f31d5,UUID,self,,,,,,,"skeleton, partial",Good. 2017: dusty. Number of pieces: 6.,6,in collection,,,,,,,,,,,,,,,,,,,,,,,accepted place of collection
963,ekrimmel,E2017C.1407,[CHAS:Mamm]E2017C,Psittacidae,legacy,unknown,,Parrot.,[no date recorded],1800,2017-12-06,no higher geography recorded,no specific locality recorded,[no locality recorded],Erica Krimmel,2016-11-05,unverified,unknown,collector,,,CHAS:Teach,"INTERNAL NOTES: Found in collection (FIC). Incorporated into Teaching Collection, 2015. DATA HISTORY: Inventoried by S. Clarren (2012-02-15). Record last updated in Excel by Erica Krimmel on 2016-11-05.",9c4c29df-29b1-40e4-8bdb-e07bfca6df14,UUID,self,,,,,,,"skeleton, partial","Good. 2017: skull is quite clean, but the vertebrae need a bit of work. Number of pieces: 1.",1,in collection,,,,,,,,,,,,,,,,,,,,,,,accepted place of collection
978,ekrimmel,E2017C.1408,[CHAS:Mamm]E2017C,Aplonis panayensis,legacy,unknown,,Philippine Starling.,Aug. 64,1964-08-01,1964-08-31,no higher geography recorded,no specific locality recorded,[no locality recorded],Erica Krimmel,2016-11-05,unverified,unknown,collector,,,CHAS:Teach,"INTERNAL NOTES: Found in collection (FIC). Incorporated into Teaching Collection, 2015. DATA HISTORY: Inventoried by S. Clarren (2012-02-15). Record last updated in Excel by Erica Krimmel on 2016-11-05.",d353d975-840a-413c-bdf7-f1d7dcc15334,UUID,self,,,,,,,"skeleton, partial","Good. 2017: a bit dirty, also has a few feathers on it. Number of pieces: 1.",1,in collection,"""Skeleton"" ""Sturnue chi?e??? Philippine Starling"" was in a larger plastic box with note saying ""Aug. 64, INCOMPLETE Starling, Lapwing, Stilt, Parts ?""",,,,,,,,,,,,,,,,,,,,,,accepted place of collection
983,ekrimmel,E2017C.1409,[CHAS:Mamm]E2017C,Strix varia,legacy,unknown,,Barred Owl.,[no date recorded],1800,2017-12-06,no higher geography recorded,no specific locality recorded,[no locality recorded],Erica Krimmel,2016-11-05,unverified,unknown,collector,,,CHAS:Teach,"INTERNAL NOTES: Found in collection (FIC). Incorporated into Teaching Collection, 2015. DATA HISTORY: Inventoried by Amber King (2012-08-08). Record last updated in Excel by Erica Krimmel on 2016-11-05.",BD-2504,original identifier,self,,,,fd2e24bb-6834-4364-a021-b33e6204c06a,UUID,self,"skeleton, partial","Good. 2017: femur bones are dark and discolored, some cartilage left on vertebrae, neck tied to rest of vertebrae by tag, missing head and feet. Number of pieces: 2.",2,in collection,,,,,,,,,,,,,,,,,,,,,,,accepted place of collection
957,ekrimmel,E2017C.1410,[CHAS:Mamm]E2017C,Picoides pubescens,legacy,Dawn R. Roberts,2017-07-21,Downy Woodpecker.,[no date recorded],1800,2017-12-06,no higher geography recorded,no specific locality recorded,[no locality recorded],Erica Krimmel,2017-12-05,unverified,unknown,collector,,,CHAS:Teach,INTERNAL NOTES: Salvage specimen collected by Chicago Academy of Sciences. DATA HISTORY: Dawn R. Roberts (2017-07-21).,,,,,,,,,,"skin, study",Good. 2017-07-21.,1,in collection,Window kill. Skin prepared flat to show taxidermy process.,,,,,,,,,,,,,,,,,,,,,,accepted place of collection
974,ekrimmel,E2017C.1411,[CHAS:Mamm]E2017C,Bubo virginianus,legacy,unknown,,Great Horned Owl.,[no date recorded],1800,2017-12-06,no higher geography recorded,no specific locality recorded,[no locality recorded],Dawn R. Roberts,2017-07-21,unverified,unknown,collector,Chicago Academy of Sciences,preparator,CHAS:Teach,"INTERNAL NOTES: Found in collection (FIC). Incorporated into Teaching Collection, 2017. DATA HISTORY: Record last updated in Excel by Dawn R. Roberts on 2017-07-21.",,,,,,,,,,"skin, study",unchecked,1,in collection,Specimen prepared in 2017. Specimen prepared in multiple pieces.,,,,,,,,,,,,,,,,,,,,,,accepted place of collection
881,ekrimmel,E2017H.33,[CHAS:Mamm]E2017H,Buteo jamaicensis,legacy,unknown,,Red-tailed Hawk.,[received date: 1962-02-15],1800,1962-02-15,"North America, United States, Illinois, Cook County","Lincoln Park Zoo, Chicago",Lincoln Park Zoo,Erica Krimmel,2015-08-28,unverified,unknown,collector,,,CHAS:Teach,"INTERNAL NOTES: Found in collection (FIC). Incorporated into Teaching Collection, 2015. EXHIBIT AND LOAN HISTORY: L2015.6, in-house DATA HISTORY: Inventoried by Katie McComas (2010-05-21). Record last updated in Excel by Erica Krimmel on 2015-08-28.",,,,,,,,,,skull,Excellent.,1,in collection,Cranium and mandible.,,,,,,,,,,sex,male,2017-12-06,unknown,age class,juvenile,2017-12-06,unknown,,,,,accepted place of collection
900,ekrimmel,E2017C.1412,[CHAS:Mamm]E2017C,Branta canadensis,legacy,John Keating,2015-06-23,Canada Goose.,[no date recorded],1800,2017-12-06,no higher geography recorded,no specific locality recorded,[no locality recorded],Erica Krimmel,2015-08-28,unverified,unknown,collector,,,CHAS:Teach,"INTERNAL NOTES: Found in collection (FIC). Incorporated into Teaching Collection, 2015. EXHIBIT AND LOAN HISTORY: L2015.6, in-house DATA HISTORY: Inventoried by Katie McComas (2010-07-16). Record last updated in Excel by Erica Krimmel on 2015-08-28.",,,,,,,,,,skull,Excellent.,1,in collection,Cranium and mandible.,,,,,,,,,,,,,,,,,,,,,,accepted place of collection
954,ekrimmel,E2017C.1413,[CHAS:Mamm]E2017C,Phoenicopterus ruber,legacy,Katie McComas,2010-05-21,American Flamingo.,[no date recorded],1800,2017-12-06,no higher geography recorded,no specific locality recorded,[no locality recorded],Erica Krimmel,2015-08-28,unverified,unknown,collector,,,CHAS:Teach,"INTERNAL NOTES: There is one accession for a flamingo: Acc 1867, Flamingo skeleton from the Lincoln Park Commissioners [they created the Lincoln Park Zoo]. This may correlate with that record; more research is necessary. Even if there is a correlation, there is still no data (possibly a zoo specimen if it's from the Commission) so can still be designated as an educational specimen. [D.Roberts 5/28/2015] DATA HISTORY: Inventoried by Katie McComas (2010-05-21). Record last updated in Excel by Erica Krimmel on 2015-08-28.",,,,,,,,,,skull,Excellent.,1,in collection,Cranium and mandible.,,,,,,,,,,,,,,,,,,,,,,accepted place of collection
961,ekrimmel,E2017C.1414,[CHAS:Mamm]E2017C,Amazona sp.,legacy,John Keating,2015-06-23,Parrot.,[no date recorded],1800,2017-12-06,no higher geography recorded,no specific locality recorded,[no locality recorded],Erica Krimmel,2015-08-28,unverified,unknown,collector,,,CHAS:Teach,"INTERNAL NOTES: Found in collection (FIC). Incorporated into Teaching Collection, 2015. EXHIBIT AND LOAN HISTORY: L2015.6, in-house DATA HISTORY: Inventoried by Katie McComas (2010-07-16). Record last updated in Excel by Erica Krimmel on 2015-08-28.",,,,,,,,,,skull,Excellent.,1,in collection,Cranium and mandible.,,,,,,,,,,,,,,,,,,,,,,accepted place of collection
969,ekrimmel,E2017C.1415,[CHAS:Mamm]E2017C,Spheniscus sp.,legacy,John Keating,2015-06-23,Penguin.,[no date recorded],1800,2017-12-06,no higher geography recorded,no specific locality recorded,[no locality recorded],Erica Krimmel,2015-08-28,unverified,unknown,collector,,,CHAS:Teach,"INTERNAL NOTES: Found in collection (FIC). Incorporated into Teaching Collection, 2015. DATA HISTORY: Inventoried by Katie McComas (2010-07-16). Record last updated in Excel by Erica Krimmel on 2015-08-28.",,,,,,,,,,skull,Excellent.,1,in collection,,,,,,,,,,,,,,,,,,,,,,,accepted place of collection
906,ekrimmel,E2017H.34,[CHAS:Mamm]E2017H,Dendrocygna autumnalis,legacy,unknown,,Black-bellied Tree Duck.,[received date: 1962],1800,1962-12-31,"North America, United States, Illinois, Cook County","Lincoln Park Zoo, Chicago",L.P. Zoo [Lincoln Park Zoo],Dawn R. Roberts,2017-10-07,unverified,unknown,collector,,,CHAS:Teach,"INTERNAL NOTES: Found in collection (FIC). Incorporated into Teaching Collection, 2017. EXHIBIT AND LOAN HISTORY: L2017.18, PNNM, Education Dept for programs (NOG). DATA HISTORY: Inventoried by Katie McComas (2010-05-21). Record last updated in Excel by Dawn R. Roberts on 2017-10-07.",062ca163-bbd8-4cc5-b9a5-1f449524d390,UUID,self,,,,,,,skull,Good. 2017-10-07. Number of pieces: 5.,5,on loan,"Cranium, mandible, furcula, 2 sclerotic rings (bones around eyes)",,,,,,,,,,,,,,,,,,,,,,accepted place of collection
894,ekrimmel,E2017C.1416,[CHAS:Mamm]E2017C,Anas platyrhynchos,legacy,Alvin So,2016-03-12,Mallard.,[received date: prior to January 2016],1800,2015-12-31,no higher geography recorded,no specific locality recorded,[no locality recorded],Dawn R. Roberts,2016-12-10,unverified,unknown,collector,,,CHAS:Teach,"INTERNAL NOTES: Specimen purchased from unknown biological supply company. Found in PNNM Education Department. Incorporated into Teaching Collection, 2017. DATA HISTORY: Alvin So (2016-03-12). Record last updated in Excel by Dawn R. Roberts on 2016-12-10.",BD 2507,original identifier,self,,,,,,,skull,Good. 2016-03-12: whole skull is laquered over. Number of pieces: 1.,1,in collection,"Only top portion of skull is present. Whole skull is laquered over. Blue handwriting on underside of bill ""BD 2507""",,,,,,,,,,,,,,age class,adult,2017-12-06,unknown,,,,,accepted place of collection
903,ekrimmel,E2017C.1417,[CHAS:Mamm]E2017C,Branta canadensis,legacy,Alvin So,2016-03-12,Canada Goose.,[received date: prior to January 2016],1800,2015-12-31,no higher geography recorded,no specific locality recorded,[no locality recorded],Dawn R. Roberts,2016-12-10,unverified,unknown,collector,,,CHAS:Teach,"INTERNAL NOTES: Specimen purchased from unknown biological supply company. Found in PNNM Education Department. Incorporated into Teaching Collection, 2017. DATA HISTORY: Alvin So (2016-03-12). Record last updated in Excel by Dawn R. Roberts on 2016-12-10.",VII,original identifier,self,,,,,,,skull,Good. 2016-03-12: mandible in two pieces; break near left. Number of pieces: 1.,1,in collection,"Both portions of the skull are present. Black handwritten on skull ""VII""",,,,,,,,,,,,,,age class,adult,2017-12-06,unknown,,,,,accepted place of collection
923,ekrimmel,E2017C.1418,[CHAS:Mamm]E2017C,Corvus brachyrhynchos,legacy,unknown,,American Crow.,[no date recorded],1800,2017-12-06,no higher geography recorded,no specific locality recorded,[no locality recorded],Dawn R. Roberts,2017-10-07,unverified,unknown,collector,,,CHAS:Teach,"INTERNAL NOTES: Specimen purchased from Acorn Naturalists / Bone Clones. Found in PNNM Volunteer Office cabinet. Incorporated into Teaching Collection, 2017. EXHIBIT AND LOAN HISTORY: L2017.14, Public Engagement program, 2017-09-07 to 2017-09-30. DATA HISTORY: Dawn R. Roberts (2017-09-07). Record last updated in Excel by Dawn R. Roberts on 2017-10-07.",BC-75,original identifier,self,,,,,,,skull,Excellent. 2017-09-07: cranium and mandible glued together. Number of pieces: 1.,1,in collection,"Cranium and mandible, glued together. Note (printed) with skull provides user with information about crows and indicates specimen in from Vertebrate Dept. of the Santa Barbara Museum of Natural History.",,,,,,,,,,,,,,,,,,,,,,accepted place of collection
934,ekrimmel,E2017C.1419,[CHAS:Mamm]E2017C,Larus delawarensis,legacy,unknown,,Ring-billed Gull.,[no date recorded],1800,2017-12-06,no higher geography recorded,no specific locality recorded,Oak Dune top soil,Dawn R. Roberts,2017-10-07,unverified,unknown,collector,,,CHAS:Teach,"INTERNAL NOTES: Found in collection (FIC). Incorporated into Teaching Collection, 2017. EXHIBIT AND LOAN HISTORY: L2017.14, Public Engagement program, 2017-09-07 to 2017-09-30. DATA HISTORY: Inventoried by Katie McComas (2010-05-21). Record last updated in Excel by Dawn R. Roberts on 2017-10-07.",6cf30477-010d-4636-b0be-3f6c32962519,UUID,self,,,,,,,skull,Fair. 2017: soft tissue still attached. Number of pieces: 1.,1,in collection,,,,,,,,,,,,,,,,,,,,,,,accepted place of collection
884,ekrimmel,E2017C.1420,[CHAS:Mamm]E2017C,Milvus migrans,legacy,unknown,,Brohnery Kite.,[no date recorded],1800,2017-12-06,no higher geography recorded,no specific locality recorded,[no locality recorded],Erica Krimmel,2016-11-05,unverified,unknown,collector,,,CHAS:Teach,"INTERNAL NOTES: Found in collection (FIC). Incorporated into Teaching Collection, 2015. DATA HISTORY: Inventoried by Katie McComas (2010-05-21). Record last updated in Excel by Erica Krimmel on 2016-11-05.",b46be5fe-1ff4-4c4b-b32f-f4e5c6875169,UUID,self,,,,,,,skull,Excellent. Number of pieces: 5.,5,in collection,,,,,,,,,,,,,,,,,,,,,,,accepted place of collection
899,ekrimmel,E2017C.1421,[CHAS:Mamm]E2017C,Aythya collaris,legacy,unknown,,Ring-necked Duck.,[no date recorded],1800,2017-12-06,no higher geography recorded,no specific locality recorded,[no locality recorded],Erica Krimmel,2016-11-05,unverified,unknown,collector,,,CHAS:Teach,"INTERNAL NOTES: Found in collection (FIC). Incorporated into Teaching Collection, 2015. DATA HISTORY: Inventoried by Katie McComas (2010-07-16). Record last updated in Excel by Erica Krimmel on 2016-11-05.",4f5f3669-3040-487a-9e1f-430edb8cccc0,UUID,self,,,,,,,skull,Good. 2017: yellow color. Number of pieces: 1.,1,in collection,,,,,,,,,,,,,,,,,,,,,,,accepted place of collection
905,ekrimmel,E2017H.35,[CHAS:Mamm]E2017H,Chloephaga melanoptera,legacy,unknown,,Andean Goose.,[transcribed directly into formatted date fields],1962-07-27,1962-07-27,"North America, United States, Illinois, Cook County","Lincoln Park Zoo, Chicago",Section: Ducky avd(?),Erica Krimmel,2016-11-05,unverified,unknown,collector,,,CHAS:Teach,"INTERNAL NOTES: Found in collection (FIC). Incorporated into Teaching Collection, 2015. DATA HISTORY: Inventoried by Katie McComas (2010-07-16). Record last updated in Excel by Erica Krimmel on 2016-11-05.",2898c621-63f5-465a-9164-21e51afc367e,UUID,self,,,,,,,skull,Excellent. Number of pieces: 1.,1,in collection,,,,,,,,,,,,,,,,,,,,,,,accepted place of collection
909,ekrimmel,4227.1,[CHAS:Mamm]4227,Somateria mollissima,legacy,unknown,,Common Eider.,[no date recorded],1800,2017-12-06,no higher geography recorded,no specific locality recorded,[no locality recorded],Erica Krimmel,2016-11-05,unverified,unknown,collector,,,CHAS:Teach,"INTERNAL NOTES: Found in collection (FIC). Incorporated into Teaching Collection, 2015. DATA HISTORY: Inventoried by Katie McComas (2010-06-04). Record last updated in Excel by Erica Krimmel on 2016-11-05.",a5d18cc3-177f-4527-b5ef-5f8f845a5b41,UUID,self,,,,,,,skull,"Good. 2017: requires further preparation, greasy bones.",1,in collection,,,,,,,,,,,,,,,,,,,,,,,accepted place of collection
912,ekrimmel,E2017C.1422,[CHAS:Mamm]E2017C,Cacatua galerita,legacy,unknown,,Sulfur-crested Cockatoo.,[no date recorded],1800,2017-12-06,no higher geography recorded,no specific locality recorded,[no locality recorded],Erica Krimmel,2016-11-05,unverified,unknown,collector,,,CHAS:Teach,"INTERNAL NOTES: Found in collection (FIC). Incorporated into Teaching Collection, 2015. DATA HISTORY: Inventoried by Katie McComas (2010-05-21). Record last updated in Excel by Erica Krimmel on 2016-11-05.",d948f781-9096-4921-a8ff-ae236c68f394,UUID,self,,,,,,,skull,Excellent. Number of pieces: 4.,4,in collection,,,,,,,,,,,,,,,,,,,,,,,accepted place of collection
913,ekrimmel,E2017C.1423,[CHAS:Mamm]E2017C,Chordeiles minor,legacy,Katie McComas,2010-05-21,Common Nighthawk.,[no date recorded],1800,2017-12-06,no higher geography recorded,no specific locality recorded,[no locality recorded],Erica Krimmel,2016-11-05,unverified,unknown,collector,,,CHAS:Teach,"INTERNAL NOTES: Found in collection (FIC). Incorporated into Teaching Collection, 2015. DATA HISTORY: Inventoried by Katie McComas (2010-05-21). Record last updated in Excel by Erica Krimmel on 2016-11-05.",63b2d5be-a702-4e5a-9046-a5f87b2f6861,UUID,self,,,,,,,skull,"Fair. 2017: feathes still attached around beak, lower bones of skull missing. Number of pieces: 1.",1,in collection,,,,,,,,,,,,,,,,,,,,,,,accepted place of collection
917,ekrimmel,E2017C.1424,[CHAS:Mamm]E2017C,Vanellus sp.,legacy,unknown,,Lapwing.,[no date recorded],1800,2017-12-06,no higher geography recorded,no specific locality recorded,[no locality recorded],Erica Krimmel,2016-11-05,unverified,unknown,collector,,,CHAS:Teach,"INTERNAL NOTES: Found in collection (FIC). Incorporated into Teaching Collection, 2015. DATA HISTORY: Inventoried by S. Clarren (2012-02-15). Record last updated in Excel by Erica Krimmel on 2016-11-05.",4e472e21-2de1-406b-9cf1-b75b9961816d,UUID,self,,,,,,,skull,Fair. Number of pieces: 1.,1,in collection,"""LPZ [Lincoln Park Zoo] Lapwing"" was in a larger plastic box with note saying ""Aug. 64, Incomplete Starling, Lapwing, Stilt, Parts ?.""",,,,,,,,,,,,,,,,,,,,,,accepted place of collection
919,ekrimmel,E2017C.1425,[CHAS:Mamm]E2017C,Gallicolumba luzonica,legacy,unknown,,Bleeding Heart Dove.,[no date recorded],1800,2017-12-06,no higher geography recorded,no specific locality recorded,[no locality recorded],Erica Krimmel,2016-11-05,unverified,unknown,collector,,,CHAS:Teach,"INTERNAL NOTES: Found in collection (FIC). Incorporated into Teaching Collection, 2015. DATA HISTORY: Inventoried by Katie McComas (2010-05-21). Record last updated in Excel by Erica Krimmel on 2016-11-05.",615c10f9-ce80-4489-adf8-6f3345b2eb21,UUID,self,,,,,,,skull,Fair. 2017: some tissue and debris. Number of pieces: 1.,1,in collection,,,,,,,,,,,,,,,,,,,,,,,accepted place of collection
928,ekrimmel,E2017C.1426,[CHAS:Mamm]E2017C,Taeniopygia guttata,legacy,unknown,,Zebra Finch.,[no date recorded],1800,2017-12-06,no higher geography recorded,no specific locality recorded,[no locality recorded],Erica Krimmel,2016-11-05,unverified,unknown,collector,,,CHAS:Teach,"INTERNAL NOTES: Found in collection (FIC). Incorporated into Teaching Collection, 2015. DATA HISTORY: Inventoried by Katie McComas (2010-06-04). Record last updated in Excel by Erica Krimmel on 2016-11-05.",23bafc41-a0f0-4b46-8f57-4c8547aa8142,UUID,self,,,,,,,skull,Excellent. Number of pieces: 2.,2,in collection,,,,,,,,,,,,,,,,,,,,,,,accepted place of collection
930,ekrimmel,E2017C.1427,[CHAS:Mamm]E2017C,Gavia immer,legacy,unknown,,Common Loon.,[no date recorded],1800,2017-12-06,no higher geography recorded,no specific locality recorded,[no locality recorded],Erica Krimmel,2016-11-05,unverified,unknown,collector,,,CHAS:Teach,"INTERNAL NOTES: Found in collection (FIC). Incorporated into Teaching Collection, 2015. DATA HISTORY: Inventoried by Katie McComas (2010-05-21). Record last updated in Excel by Erica Krimmel on 2016-11-05.",19445045-36b7-4d6a-8eb8-c91b4b128398,UUID,self,,,,,,,skull,Fair. 2017: soft tissue still attached. Number of pieces: 3.,3,in collection,,,,,,,,,,,,,,,,,,,,,,,accepted place of collection
