MEDIA_LABEL_1,MEDIA_LABEL_2,MEDIA_LABEL_3,MEDIA_LABEL_VALUE_1,MEDIA_LABEL_VALUE_2,MEDIA_LABEL_VALUE_3,MEDIA_LICENSE,MEDIA_URI,MEDIA_TYPE,MIME_TYPE,PREVIEW_URI
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_105-1.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_105-2.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_105-3.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_105-4.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_105-5.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_105-6.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_105-7.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_105-8.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_106-1.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_106-2.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_106-3.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_106-4.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_106-5.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_107-1.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_107-2.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_107-3.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_108-1.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_108-2.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_109-1.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_109-2.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_11-1.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_11-2.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_11-3.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_11-4.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_110-1.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_110-2.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_110-3.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_110-4.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_110-5.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_110-6.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_113-1.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_113-2.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_113-3.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_113-4.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_113-5.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_113-6.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_115-1.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_115-2.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_115-3.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_115-4.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_115-5.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_115-6.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_117-1.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_117-2.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_117-3.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_117-4.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_117-5.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_118-1.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_118-2.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_118-3.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_118-4.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_119-1.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_119-2.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_119-3.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_119-4.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_119-5.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_12-1.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_12-2.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_12-3.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_120-1.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_120-2.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_120-3.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_120-4.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_121-1.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_121-2.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_121-3.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_121-4.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_121-5.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_122-1.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_122-2.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_122-3.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_122-4.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_122-5.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_123-1.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_123-2.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_123-3.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_123-4.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_123-5.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_125-1.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_125-2.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_125-3.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_125-4.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_125-5.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_125-6.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_125-7.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_126-1.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_126-2.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_126-3.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_126-4.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_127-1.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_127-2.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_127-3.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_127-4.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_128-1.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_128-2.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_128-3.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_128-4.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_129-1.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_129-2.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_129-3.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_129-4.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_13-1.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_13-2.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_13-3.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_132-1.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_132-2.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_132-3.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_132-4.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_133-1.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_133-2.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_133-3.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_133-4.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_135-1.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_135-2.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_135-3.dng,image,image/dng,
made date,subject,description,2014-01-16,bird,View of specimen.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161211-01/chas_egg_135-4.dng,image,image/dng,
